LLSat1.ElapsedDays        LLSat1.EarthFixed.PlanetodeticLAT   LLSat1.EarthFixed.PlanetodeticLON   LLSat1.Earth.Altitude     LLSat1.GS_Point.X         LLSat1.GS_Point.Y         LLSat1.GS_Point.Z         
0.04202454429469071       1.298515446203847                   -101.8682460318435                  282.7462116509287         -2014.310643822448        -6181.38371502413         -7843.851935616003        
0.04305088950059144       5.953947592825983                   -98.56006584882394                  282.5360982391476         -2074.703369592365        -6281.5793205082          -7193.948778811253        
0.04407715231354814       10.58365114208453                   -95.18967607583171                  282.5949932966369         -2114.037748082889        -6320.310511483929        -6535.960004849225        
0.04510341654531658       15.1664909434722                    -91.7059516331647                   282.9091721496807         -2131.268988022603        -6297.431412961172        -5876.306018754807        
0.04612973902476369       19.67905324682699                   -88.05385895581118                  283.4554912925478         -2125.583309996888        -6213.39165127714         -5221.44172762328         
0.04715619092530687       24.09467384529684                   -84.1725823660589                   284.2024895624163         -2096.413550268249        -6069.229956218835        -4577.768652251932        
0.04818281045299955       28.38185260643927                   -79.99415696619957                  285.1117875476939         -2043.452121615973        -5866.567589790317        -3951.603323095942        
0.049209640303161         32.50277111810811                   -75.44236105974278                  286.1398095431605         -1966.660421907294        -5607.588327963091        -3349.092229766383        
0.05023672595052631       36.41137418932774                   -70.43304146865869                  287.2396894706217         -1866.274377345694        -5295.013451216559        -2776.154115766119        
0.05126407736315741       40.05121616362239                   -64.8772900963597                   288.3632456382411         -1742.811979730474        -4932.08621016552         -2238.443208762842        
0.05229170751772472       43.35393422847586                   -58.6890148485609                   289.4630702218647         -1597.070953455728        -4522.529625128132        -1741.270448769735        
0.05331960440526018       46.23869752138621                   -51.800188804098                    290.4944988932311         -1430.129578832283        -4070.519449790276        -1289.564052085002        
0.05434774363675388       48.61453593173897                   -44.18493144657401                  291.4174919135576         -1243.339732271977        -3580.639216178044        -887.8109179167304        
0.05537612605257891       50.38724360005312                   -35.88977482527831                  292.1983165483744         -1038.309701608732        -3057.814798533365        -539.9973526211627        
0.05640470905200345       51.47166273006939                   -27.06002995337147                  292.8108573054078         -816.9037543479837        -2507.29764999573         -249.5939404464245        
0.05743344321672339       51.80808523587073                   -17.94135967511457                  293.2376935827624         -581.2198901074512        -1934.595731160915        -19.50158853068808        
0.05846229464077624       51.37664469122583                   -8.842418454049378                  293.4707622697761         -333.5644276289524        -1345.404240869017        147.9829979406217         
0.05949121109006228       50.20264896144304                   -0.06749318618092874                293.5115910916611         -76.43663917145679        -745.5660964663471        251.1837306754956         
0.06052014172746567       48.34983800603777                   8.149016608260892                   293.3711396438121         187.5014731450352         -141.0015837168605        289.0683623516111         
0.06154905597941251       45.90529518632439                   15.67491750005524                   293.0692079598157         455.4586408609107         462.3630920051226         261.2580081413962         
0.06257790997915436       42.96346706421059                   22.47407830241547                   292.6334681374647         724.536180769393          1058.635878194073         168.029326972183          
0.06360666228283662       39.61438211428277                   28.57919804871418                   292.098144672761          991.7641766224247         1642.027244044031         10.31379012787312         
0.06463529942266177       35.93737335265534                   34.06176359376473                   291.5023825826138         1254.14163089315          2206.92182773844          -210.3180054940299        
0.06566380193180521       31.99934749762224                   39.00881040720904                   290.8884242619688         1508.661799996328         2747.913677140342         -491.6695005604937        
0.06669216735099326       27.85538116365883                   43.50899838384606                   290.2996144226281         1752.352617652874         3259.870820811246         -830.9458698405905        
0.06772038962662918       23.55055474295521                   47.64548809750093                   289.7783710468984         1982.306229104653         3737.973164602582         -1224.777503724231        
0.06874848282677704       19.12186304738348                   51.49346902568919                   289.3641649196716         2195.71865526868          4177.768912360044         -1669.26288408041         
0.06977646566883777       14.60015001538132                   55.11996562734126                   289.0916465785158         2389.91921154907          4575.207059205956         -2160.00392792615         
0.0708043647937302        10.01170761431741                   58.58492186244303                   288.9889724316672         2562.403196857335         4926.674887568266         -2692.151734207073        
0.07183223269748851       5.379541651768889                   61.94282998531224                   289.076423500318          2710.864500542685         5229.033724815708         -3260.465718145329        
0.07286008378287079       0.7247915758782091                  65.24425774050653                   289.3653658256444         2833.214700299484         5479.626182397178         -3859.330502236908        
0.07388798003739794       -3.932673272211833                  68.53788888281071                   289.8576200158532         2927.621719470829         5676.322626139536         -4482.858378684199        
0.07491597393891425       -8.573093969773176                  71.87208679154558                   290.5452485005817         2992.524888604335         5817.519532317768         -5124.915775666251        
0.07594410290403175       -13.17590484594738                  75.29662440941848                   291.4107613241649         3026.657654032793         5902.153386246802         -5779.17774171777         
0.07697242644644575       -17.71895057908458                  78.86456612564997                   292.427788894016          3029.06794049238          5929.711173905514         -6439.212418903407        
0.0780009676454938        -22.17714843507533                  82.63382270301385                   293.5620673163148         2999.1326419757           5900.228488796049         -7098.505979030457        
0.07902977033518255       -26.52146876227871                  86.66899888791345                   294.7728759440324         2936.570861099016         5814.288779356275         -7750.562157335577        
0.08005886538012419       -30.71725802890917                  91.04257017572665                   296.0146727207457         2841.452573443117         5673.013474635637         -8388.943640938867        
0.08108826442185091       -34.72241885089682                  95.83521753980374                   297.2389626803579         2714.206110917919         5478.051942606898         -9007.331344350103        
0.08211797110561747       -38.48546708075418                  101.1342655717135                   298.3963228219627         2555.61995160316          5231.563518855039         -9599.59416357951         
0.08314796599370311       -41.94357838842075                  107.0282736546589                   299.4384467524724         2366.843654922186         4936.199299751263         -10159.84207231031        
0.08417823979107197       -45.02155525934774                  113.5957236367366                   300.3202025878636         2149.376360953053         4595.066122820358         -10682.50424197534        
0.08520875521207927       -47.63252705879727                  120.884767123881                    301.0014956747564         1905.063646391329         4211.705528343523         -11162.36515864259        
0.08623947044907254       -49.68260585310883                  128.8849153260857                   301.4489988334917         1636.079328172669         3790.051423799815         -11594.63168805469        
0.08727032538445201       -51.08078689139472                  137.4970030263009                   301.6375867784591         1344.910639619798         3334.395515399675         -11974.97753400134        
0.08830126644897973       -51.75401440080184                  146.5183372356477                   301.5514611066856         1034.329078719424         2849.333054615729         -12299.59892931315        
0.08933221779807354       -51.66327549814919                  155.6614923621115                   301.1848945870233         707.3722448950693         2339.728722290146         -12565.24507053969        
0.09036311081581516       -50.81376228163556                  164.6114737418836                   300.5425788828361         367.3050744811653         1810.653376994678         -12769.26306326637        
0.09139387841787538       -49.25343387720108                  173.0966324704659                   299.639545843087          17.58763194100266         1267.334227312621         -12909.62291743695        
0.09242444006667938       -47.0609132842929                   -179.0621568315643                  298.5006943128974         -338.1561400699138        715.1095739384992         -12984.93793314649        
0.09345474553265376       -44.3289801069753                   -171.9412240441604                  297.1598528609566         -696.1923981121472        159.3513299107512         -12994.4830493076         
0.09448473888551234       -41.15058389668499                  -165.5347269894478                  295.6585511443363         -1052.705890485586        -394.5699674389095        -12938.196650191          
0.09551437944901409       -37.61018255445219                  -159.7852085779596                  294.044415558943          -1403.849120643521        -941.3495358786629        -12816.68081585096        
0.09654362986475462       -33.7802283326665                   -154.6104676227119                  292.3693477057886         -1745.780957599622        -1475.793852043351        -12631.19385614117        
0.09757247411471326       -29.72086291487046                  -149.9213962911007                  290.6874738904762         -2074.715487496476        -1992.879933448857        -12383.63250504057        
0.09860089966969099       -25.48138350570303                  -145.6319096968772                  289.0530515042565         -2386.958406983289        -2487.793318687397        -12076.51301589225        
0.09962892218391062       -21.10210085246581                  -141.6631120721013                  287.5182974812988         -2678.955894208347        -2955.984214422017        -11712.93608567754        
0.1006565535390109        -16.61642751098724                  -137.9444549675906                  286.1313862192746         -2947.324766081929        -3393.192890385736        -11296.56257391848        
0.1016838263640238        -12.05250769380276                  -134.4129889031733                  284.9345268412153         -3188.897751345938        -3795.498340834914        -10831.56673916833        
0.1027107870031614        -7.434705013213345                  -131.0119897207124                  283.9623431806804         -3400.756652813713        -4159.347463589705        -10322.59391274106        
0.1037374847292085        -2.784870783294327                  -127.689304070218                   283.2405719380349         -3580.263185833958        -4481.580146036488        -9774.71809851716         
0.1047639783464547        1.876645149159816                   -124.3955658163012                  282.7851183917737         -3725.091065986095        -4759.456967298856        -9193.387921229772        
0.105790342331602         6.530092936742413                   -121.0824183843357                  282.6015412563447         -3833.253457710533        -4990.680607885219        -8584.368161150847        
0.1068166285367624        11.15526030433742                   -117.7008877925146                  282.6849777206789         -3903.123200054876        -5173.403922430179        -7953.705795629981        
0.1078429130648146        15.73076874188125                   -114.19947369993                    283.0204891359954         -3933.458898942165        -5306.253379341973        -7307.643432701978        
0.1088692611956503        20.23290032671503                   -110.5224953523164                  283.5838408811624         -3923.418660052578        -5388.329656245116        -6652.57955696184         
0.1098957354006416        24.63445304735658                   -106.6083438840991                  284.342653232             -3872.574898487316        -5419.214121010958        -5995.001993408271        
0.1109223799358006        28.90326436711806                   -102.3880457762759                  285.2578680833585         -3780.925586749681        -5398.969407629569        -5341.434864675583        
0.1119492426259967        33.0006223844817                    -97.78431524725877                  286.2855054680595         -3648.899236666292        -5328.136512435363        -4698.361044503868        
0.1129763481549162        36.87922861989026                   -92.71224680072162                  287.3785641351824         -3477.359279662697        -5207.727832722319        -4072.175228459991        
0.1140037188051792        40.48128759739482                   -87.08268196639543                  288.4890659293615         -3267.599331710512        -5039.214533011561        -3469.107332305938        
0.1150313731995993        43.73690327668564                   -80.81070779231639                  289.570094917548          -3021.334801815123        -4824.508870123027        -2895.161640321736        
0.1160592985688709        46.5637788200027                    -73.83199469883112                  290.5777372613129         -2740.697902502711        -4565.950137833199        -2356.07140417696         
0.1170874765848566        48.87004873317107                   -66.12787393309527                  291.4729317591409         -2428.216114481094        -4266.276749704739        -1857.224395979119        
0.1181158885083278        50.56178918944325                   -57.75609334609833                  292.2230704067852         -2086.788186116336        -3928.595366400574        -1403.605613967792        
0.1191444949399738        51.55607595787416                   -48.87499881315634                  292.8032929820547         -1719.664408487767        -3556.355344560068        -999.7546463751011        
0.1201732601803087        51.79746516974913                   -39.74083424590772                  293.1974775341014         -1330.408108886157        -3153.30584303429         -649.7070545234928        
0.1212021296923922        51.27162628714402                   -30.66592911938977                  293.3988241960769         -922.8690006908278        -2723.466049160415        -356.9600587998339        
0.1222310512421245        50.00924509012133                   -21.94904601499991                  293.4100599716512         -501.136827016657         -2271.076687235961        -124.4271782393583        
0.1232599836694135        48.07786895152179                   -13.81277938834922                  293.2432142974012         -69.49508055395719        -1800.552475378343        45.59246484312667         
0.1242888753804436        45.56637268532163                   -6.376598358986796                  292.9189974765231         367.6150915416922         -1316.447257136997        151.4330868608482         
0.1253176976824761        42.56916672563379                   0.333732388664503                   292.4657928359293         805.6559728145908         -823.3933703492959        192.0832209726377         
0.1263464108960761        39.17519865600715                   6.357279281979192                   291.9183276519434         1240.027527664391         -326.0719603927357        167.1911414457879         
0.1273749893589411        35.46234207575041                   11.76848005636446                   291.3160419050519         1666.127573581813         170.8441480675194         77.06938274878735         
0.1284034232521662        31.4959501438217                    16.65523197704982                   290.7012450447837         2079.402105075131         662.7359512691435         -77.31281610096607        
0.1294317117572064        27.32974883402654                   21.10580032580678                   290.1171433350264         2475.391446897613         1145.077986655663         -294.3422640851436        
0.1304598544775217        23.00769562722168                   25.20244813561749                   289.6058161955598         2849.775369022965         1613.475768343963         -571.7779703048254        
0.1314878676348599        18.56591848899361                   29.01932981656758                   289.2062153064835         3198.426186541376         2063.712771421463         -906.7794444654412        
0.1325157751271036        14.03459570601687                   32.62252966437708                   288.9523064427894         3517.449944792565         2491.783032874207         -1295.936139222125        
0.1335436048611882        9.439550957834838                   36.0712130967399                    288.871418783835          3803.227870497614         2893.923997022388         -1735.301875087808        
0.1345714004673937        4.803518323925402                   39.41927231873699                   288.9828836625366         4052.45916716072          3266.652394025893         -2220.441054244063        
0.135599205714243         0.1473213374102337                  42.71701773856805                   289.2970311780537         4262.192773203333         3606.786107161615         -2746.467895234634        
0.1366270668331708        -4.50916806135778                   46.01294798102191                   289.8145826154696         4429.861551696746         3911.470573817208         -3308.096176124682        
0.1376550372115162        -9.146153203488804                  49.35551409884963                   290.5264792341741         4553.312281410325         4178.201876840239         -3899.69475967024         
0.138683153938473         -13.74291176205496                  52.79479143073763                   291.414129558143          4630.828656622183         4404.839457050575         -4515.329796274758        
0.1397114621140645        -18.27694443758353                  56.38431699095443                   292.4501148729933         4661.156544308413         4589.62841480595          -5148.836834763455        
0.1407400071184384        -22.72284062831471                  60.18281635405229                   293.5992742080953         4643.51920254761          4731.208433740771         -5793.87754286824         
0.1417688208639447        -27.05091611068376                  64.25578090675018                   294.8201193059685         4577.630250791516         4828.620321247694         -6443.993311484051        
0.1427979178770329        -31.22564124010437                  68.6766551704473                    296.0665377201894         4463.704189493028         4881.312642924142         -7092.666180926094        
0.1438273138046497        -35.20389133767851                  73.52710167828468                   297.2897314110587         4302.458788410146         4889.145347214697         -7733.3952795294          
0.1448570215325162        -38.93292104586333                  78.89504976651678                   298.4402476380774         4095.112132271062         4852.386085502153         -8359.759047443808        
0.1458870224414568        -42.34840427659863                  84.8686028902969                    299.4700155265509         3843.382136137727         4771.706359993037         -8965.462376716485        
0.1469172962169978        -45.37356602040833                  91.52373535484128                   300.3343994808092         3549.469960178529         4648.173053918113         -9544.419278621486        
0.1479478108121839        -47.92033412496563                  98.90306317057288                   300.994069146177          3216.044315635941         4483.236136686907         -10090.80922418612        
0.1489785198791651        -49.89450533594655                  106.9866259311253                   301.416670188607          2846.220048358413         4278.713797298151         -10599.13655283355        
0.1500093691938673        -51.20640127615977                  115.662764477686                    301.578223070559          2443.528321568457         4036.772579787231         -11064.29175324744        
0.1510402951462311        -51.78633322579771                  124.7163385435657                   301.4641831840172         2011.883951237103         3759.90528715517          -11481.60481239841        
0.1520712365418149        -51.60040710836942                  133.8528810526294                   301.0701237558633         1555.542254168284         3450.902173682649         -11846.89929992238        
0.1531021112969029        -50.65943767768151                  142.7588630644142                   300.4020274991381         1079.066636376811         3112.829522853959         -12156.52848039453        
0.1541328570237965        -49.01600011114983                  151.1721825994942                   299.4761366151197         587.2637182150738         2748.986329964705         -12407.42769204146        
0.1551633924354974        -46.75138272775255                  158.9266368135477                   298.3184326215787         85.15073311213018         2362.883708517727         -12597.13478912741        
0.1561936593934661        -43.95908242707507                  165.9575296910596                   296.9636618367067         -422.1175224467097        1958.195277366671         -12723.82553248288        
0.1572236104439071        -40.73134523832256                  172.2788460277555                   295.4540418113129         -929.2980524220638        1538.724594449596         -12786.325406298          
0.1582531981403008        -37.15128094923865                  177.9523763529899                   293.837674116643          -1431.110417376618        1108.3727986117           -12784.1190503064         
0.1592823840073834        -33.28980669258092                  -176.9380248447099                  292.1666830881786         -1922.297842317646        671.0981369004597         -12717.35495167239        
0.1603111643198645        -29.20558437245288                  -172.3031536931501                  290.495147855293          -2397.69554432344         230.8678350969068         -12586.8371898188         
0.1613395214480988        -24.94672288698421                  -168.0576985203904                  288.8770669197402         -2852.262738779676        -208.3574594161316        -12394.01718490086        
0.1623674788716016        -20.55254067681882                  -164.1237484712935                  287.3641531775975         -3281.161167822462        -642.6823296740673        -12140.96782226908        
0.1633950601681136        -16.05566651574368                  -160.4317213126159                  286.0038705179149         -3679.787078107541        -1068.292802531551        -11830.36389470422        
0.1644222853974497        -11.48376215366624                  -156.9195762729424                  284.8375718808347         -4043.819881972401        -1481.487553287997        -11465.45628570415        
0.1654492089182895        -6.86078212326865                   -153.5312228937217                  283.8988468451998         -4369.281423485894        -1878.723931900287        -11050.0233726209         
0.1664758861334121        -2.208313104284009                  -150.2149335722249                  283.2122868873321         -4652.56448471795         -2256.632581414065        -10588.34012929184        
0.1675023729585519        2.453399047174546                   -146.9215777887328                  282.7925785250036         -4890.471907686534        -2612.044233014537        -10085.13522171407        
0.1685287348991551        7.104569673312545                   -143.6028358172671                  282.6440169176294         -5080.253325458674        -2942.017472456852        -9545.538418094739        
0.1695550444201217        11.72497490767128                   -140.2094563004234                  282.760474572553          -5219.63337319743         -3243.859390250656        -8975.0290655393          
0.1705813522021344        16.29289782039032                   -136.689592908454                   283.1257966583789         -5306.834089659751        -3515.137408985483        -8379.39763248183         
0.171607726962975         20.78427768260867                   -132.9869083889575                  283.7146276524763         -5340.601666332265        -3753.708780582913        -7764.666113110325        
0.1726342320180265        25.17139681234405                   -129.0389419165746                  284.4936179315691         -5320.218412944102        -3957.728214810045        -7137.040948003452        
0.1736609056897578        29.42135576905082                   -124.7757421019343                  285.4229309693528         -5245.516228484192        -4125.65785188662         -6502.864123192176        
0.1746878010599175        33.49452545860525                   -120.1189695618353                  286.4580577348861         -5116.881738182874        -4256.285280502441        -5868.526017653828        
0.175714938861347         37.34240248809071                   -114.9829356684018                  287.5517323406102         -4935.2609217338          -4348.723845987561        -5240.430599429141        
0.1767423386263545        40.90575944962029                   -109.2784207611647                  288.6560065396643         -4702.152710956341        -4402.423246351455        -4624.911859954475        
0.1777700194943463        44.11315183515568                   -102.9219641523776                  289.7242981704621         -4419.596426171972        -4417.170445165002        -4028.169680707117        
0.1787979674736562        46.88086766605486                   -95.85332839586853                  290.7133161354113         -4090.164973069932        -4393.08896692384         -3456.225699506525        
0.1798261788426316        49.1162902745628                    -88.06147236869342                  291.584898527417          -3716.931644921701        -4330.636726964685        -2914.836227711967        
0.1808546220599965        50.72599217625935                   -79.61567350161489                  292.3075312320834         -3303.454738629692        -4230.600863854843        -2409.453749768314        
0.1818832523968013        51.62951919985591                   -70.68733249553306                  292.8576240223829         -2853.74153234153         -4094.090240713682        -1945.16028454397         
0.1829120416841761        51.775903855055                     -61.5426555806327                   293.2204317122942         -2372.196147969552        -3922.519299090758        -1526.60114884089         
0.18394093378447          51.15640571053403                   -52.49636526767777                  293.3905543113988         -1863.59545507678         -3717.599578630055        -1157.956163558876        
0.1849698839250777        49.80691054693586                   -43.84066802822232                  293.372076366184          -1333.023290463995        -3481.31693608205         -842.8789621258659        
0.1859988396245171        47.79852955664013                   -35.78616216240628                  293.1782756213679         -785.8272248792308        -3215.91528849808         -584.4666722391762        
0.1870277545203862        45.22161804852755                   -28.4396118437175                   292.8309444550168         -227.5560782540967        -2923.871937828494        -385.2237260788178        
0.1880565868486883        42.1704411076899                    -21.81712069135834                  292.3593410995809         336.0975827032182         -2607.873923006903        -247.0381381765593        
0.1890852966389502        38.73280476325915                   -15.87372576112085                  291.7988191148561         899.3558242044805         -2270.793650684885        -171.1638269221889        
0.1901138604989683        34.98506356248818                   -10.53228547772811                  291.1891770885832         1456.424411435871         -1915.657378214297        -158.2089027633889        
0.1911422674565983        30.99107463636723                   -5.704290503219514                  290.5728153023247         2001.551371602197         -1545.618365103746        -208.1346994605354        
0.1921705169370398        26.80325438307841                   -1.301955916719038                  289.9927696271825         2529.08594922545          -1163.9292406466          -320.2603574534839        
0.193198617627786         22.46445863525701                   2.756078746846612                   289.4907042888672         3033.536799574552         -773.9139556450242        -493.2734793753891        
0.1942265864818182        18.00998566287403                   6.542938327009508                   289.1049499079136         3509.628478126654         -378.9397077818056        -725.2468680758557        
0.1952544434680021        13.46941493859181                   10.1237617347791                    288.8686742080208         3952.353906612382         17.60932027172342         -1013.6598555612          
0.196282218228589         8.868122918668718                   13.55697130351768                   288.8082638645828         4357.029470578238         412.3624593468271         -1355.428221511738        
0.197309978218982         4.22844258934865                    16.89599607749789                   288.9420102777431         4719.352245078986         802.0004876321914         -1746.950491522751        
0.1983377562100941        -0.428921188382503                  20.19078595737941                   289.2791427606544         5035.416504861574         1183.254105023022         -2184.121471547933        
0.1993655955739086        -5.084137421125066                  23.48972525673189                   289.8192518203541         5301.773550424949         1552.947080153074         -2662.388895217415        
0.2003935477841878        -9.7173454217174                    26.84136988644749                   290.5521581006342         5515.46563465442          1908.019614096891         -3176.8012064517          
0.201421667024988         -14.30772987432022                  30.29618124070494                   291.4582158923822         5674.054924824592         2245.549389211891         -3722.056560417709        
0.2024499693543476        -18.83236558486714                  33.90814620268316                   292.5089994715145         5775.646291291033         2562.761066594511         -4292.533839919996        
0.2034785126052157        -23.26545344351149                  37.73678985706878                   293.6685018003245         5818.920192288602         2857.072996155029         -4882.392391398364        
0.2045073300905642        -27.57669237255176                  41.84854976864302                   294.8945432036708         5803.13903065463          3126.094898568202         -5485.59564507682         
0.2055364390580507        -31.72972749206624                  46.31792262178753                   296.1405188146155         5728.16269763022          3367.649877201508         -6095.975359090695        
0.2065658415849612        -35.68030206085798                  51.22745615549476                   297.3573459012377         5594.456466501734         3579.792324908242         -6707.294318114393        
0.2075955535729008        -39.37435917707702                  56.66556239323993                   298.4955590973768         5403.086349350573         3760.828527665486         -7313.326983232546        
0.2086255463982525        -42.7460278651189                   62.71962363062989                   299.5073287577561         5155.722037336865         3909.318691225704         -7907.888810251194        
0.2096558106204611        -45.7170545308209                   69.46289761124967                   300.3485515725224         4854.613439486506         4024.099781161059         -8484.937292759958        
0.2106863075350702        -48.19821480305255                  76.93193415046777                   300.9806706747968         4502.582314305262         4104.286989967092         -9038.606516922042        
0.2117169963603374        -50.09518569236621                  85.09691591173382                   301.3723465071389         4102.991036957335         4149.284806447391         -9563.284064459527        
0.212747822086385         -51.31984696288414                  93.83345909428537                   301.5008009519424         3659.715512215174         4158.790736389329         -10053.66340302996        
0.2137787233441486        -51.80613615354343                  102.9144829970004                   301.3528300122143         3177.105643459736         4132.79848567431          -10504.80427111948        
0.2148096287164662        -51.52540640042864                  112.0392581922571                   300.9254282010879         2659.944493343172         4071.598189074944         -10912.18357548214        
0.2158404712317861        -50.4940332211555                   120.8971170297916                   300.2259979405271         2113.393131416712         3975.773156735905         -11271.74914767028        
0.2168711678205           -48.76900772851899                  129.2359936258792                   299.2721595179728         1542.948499840695         3846.196493310606         -11579.9550099973         
0.2179016708760173        -46.43394640988178                  136.9029211716416                   298.091092770258          954.3580533716495         3684.017000850256         -11833.81353195804        
0.2189318985110731        -43.58286271464957                  143.8442919806507                   296.7186068104738         353.5982302297562         3490.658023238886         -12030.90523163502        
0.2199617972873966        -40.3072192194235                   150.0816264767229                   295.1977323767169         -253.2235768231749        3267.79618383453          -12169.41961350871        
0.2209913345031964        -36.68866621689339                  155.6807615220313                   293.5770787837755         -859.9297198214335        3017.345444920139         -12248.16498555173        
0.2220204739023757        -32.79656829348601                  160.7269360381339                   291.9090025102632         -1460.322793241724        2741.445694314339         -12266.574207933          
0.2230491953887395        -28.68824411446217                  165.3091701966488                   290.2475522182031         -2048.262015474648        2442.439990621118         -12224.70919093567        
