LLSat1.ElapsedDays        LLSat1.GS_Point.X         LLSat1.GS_Point.Y         LLSat1.GS_Point.Z         LLSat2.GS_Point.X         LLSat2.GS_Point.Y         LLSat2.GS_Point.Z         LLSat3.GS_Point.X         LLSat3.GS_Point.Y         LLSat3.GS_Point.Z         LLSat4.GS_Point.X         LLSat4.GS_Point.Y         LLSat4.GS_Point.Z         LLSat5.GS_Point.X         LLSat5.GS_Point.Y         LLSat5.GS_Point.Z         
0.01048557465765043       -3081.450080913961        5853.26219448053          -5564.224015169652        2909.778093687192         1291.734068822187         -523.7294864868386        -3081.449686727314        5853.261526373902         -5564.223317927129        2909.777552585992         1291.733580044508         -523.7297121421652        -3081.449509105157        5853.26121667155          -5564.223060544211        
0.01118001910072053       -3109.054691057786        5883.629749097899         -6009.392179871417        3160.281235677592         1596.084782411176         -733.0729433028032        -3109.054255942718        5883.629001039483         -6009.391407728592        3160.280614084998         1596.084224189686         -733.0731950991697        -3109.054057160629        5883.628650212699         -6009.391117284542        
0.0118744635474286        -3121.510816543962        5888.093419470069         -6456.250372189003        3397.470133374295         1892.337155771296         -968.0071823449875        -3121.51033718135         5888.092583402241         -6456.249521192394        3397.469424195931         1892.336522926094         -968.0074627137626        -3121.510115683333        5888.0921876609           -6456.249195741066        
0.0125689079904987        -3118.941097053441        5866.537814129203         -6902.767904038759        3620.133411807979         2179.293809419687         -1227.43659524228         -3118.940569631287        5866.536880906537         -6902.766969748204        3620.132607294061         2179.293096369693         -1227.436907094289        -3118.940323636558        5866.53643596365          -6902.766607080546        
0.0132633524335688        -3101.542201478344        5818.964422507577         -7346.916436742798        3827.122154319805         2455.803951078586         -1510.153239456564        -3101.541621637661        5818.963381792864         -7346.915414031171        3827.121245904934         2455.803151685016         -1510.153586175531        -3101.54134911896         5818.96288282278          -7346.915011571514        
0.01395779688027687       -3069.583032452379        5745.492117186687         -7786.679453173287        4017.355900360103         2720.767966924619         -1814.842474749265        -3069.582395243212        5745.490957364864         -7786.678336000334        4017.354878491789         2720.767074314199         -1814.842860143991        -3069.582093910817        5745.490398971649         -7786.677890693171        
0.01465224132334697       -3023.402567940368        5646.357071464246         -8220.061657063146        4189.828322059263         2973.14174983777          -2140.089111706284        -3023.401867790456        5646.355779579479         -8220.060438217961        4189.827176021804         2973.140756211058         -2140.089539918054        -3023.4015350827          5646.355155777248         -8220.059946404072        
0.01534668576641707       -2963.407331575817        5521.912100803249         -8645.098266514655        4343.612560450589         3211.940753601348         -2484.384054434042        -2963.406562275712        5521.910662526868         -8645.096937321372        4343.611278190985         3211.939650031637         -2484.384529797132        -2963.406195357121        5521.909966734543         -8645.09639460188         
0.01604113021312514       -2890.068513336319        5372.625424217216         -9059.864148412486        4477.866189110101         3436.243752122298         -2846.131406133953        -2890.067668045785        5372.623823856253         -9059.862698395724        4477.864757072515         3436.242528350592         -2846.13193298832         -2890.067263814471        5372.623048910198         -9059.862099482707        
0.01673557465619524       -2803.918773313043        5199.078851110317         -9462.482725080885        4591.83576214666          3645.196283633785         -3223.65598371441         -2803.917844594119        5199.077071667794         -9462.481141591521        4591.834165121686         3645.194927865108         -3223.656566170686        -2803.917399700336        5199.076209856404         -9462.480480144946        
0.01743001910290332       -2705.548735862313        5001.965408801208         -9851.134618117634        4684.860933573642         3838.013766710465         -3615.211214303594        -2705.547715744134        5001.963432099037         -9851.132885924617        4684.859154568325         3838.012265416635         -3615.211855961461        -2705.547226621998        5001.962475223632         -9851.132154377121        
0.01812446354597341       -2595.603203579792        4782.086419814225         -10224.06598297622        4756.378123945923         4013.98427441705          -4018.987374485           -2595.602083659137        4782.084226688008         -10224.06408383562        4756.376144080291         4013.982612151064         -4018.988078107309        -2595.601546573212        4782.083166154069         -10224.06327320859        
0.01881890798904351       -2474.777128424922        4540.348056562251         -10579.59646974454        4805.923697103093         4172.470957524974         -4433.120100672871        -2474.775900004614        4540.34562713418          -10579.59438196141        4805.921495538554         4172.469116752031         -4433.120867819268        -2474.775311112456        4540.344454075872         -10579.59348167817        
0.01951335243575159       -2343.811350445343        4277.757386392842         -10916.12679926225        4833.136657505035         4312.914104454776         -4855.699162534245        -2343.810004710494        4277.754700425166         -10916.12449726377        4833.134211409406         4312.912065404647         -4855.699993158846        -2343.809360141406        4277.753405864718         -10916.12349496708        
0.02020779687882168       -2203.488152851437        3995.417943350725         -11232.14588972333        4837.760826389004         4434.83284023778          -5284.777412200779        -2203.486681081346        3995.414980678238         -11232.14334366287        4837.758110942275         4434.830580782563         -5284.778304218594        -2203.485977030595        3995.413555719882         -11232.14222504492        
0.02090224132189178       -2054.626650691954        3694.524851412935         -11526.23751886894        4819.646506435999         4537.826455815405         -5718.379884174241        -2054.62504450357         3694.521592449339         -11526.23469427973        4819.643494880516         4537.823951375985         -5718.380832999798        -2054.624277340512        3694.52002850603          -11526.23344293271        
0.02155195062368875       -1908.377385298821        3397.349699461332         -11780.36324784474        4782.071772051911         4616.765354274787         -6126.380573393319        -1908.375646294575        3397.346146569904         -11780.36012712311        4782.068457603379         4616.762596151415         -6126.381568574778        -1908.37481705596         3397.344445316244         -11780.35873477421        
0.02224124576605391       -1746.663133678771        3066.781863094946         -12026.62392886291        4720.465742170697         4681.878526455426         -6559.832238383878        -1746.661247135883        3066.777982332827         -12026.62045164016        4720.462077462038         4681.875470945288         -6559.83327231198         -1746.660349228669        3066.776128490943         -12026.61888976517        
0.02293569021276198       -1577.791999480602        2719.223037997968         -12249.34309883953        4635.927554441057         4727.920552759279         -6995.190252148972        -1577.789958542681        2719.21881256929          -12249.33921332472        4635.923505305096         4727.917165771746         -6995.191310344258        -1577.788989061826        2719.216798903144         -12249.33745761559        
0.02363013465583208       -1403.86479123838         2358.585236945978         -12445.60040481554        4529.107988281454         4754.252662015715         -7427.221579499324        -1403.862591609396        2358.580655546319         -12445.5960564916         4529.103521831123         4754.248909090768         -7427.222642573895        -1403.861548836595        2358.578477374662         -12445.59408146718        
0.02432457909890218       -1225.811420386231        1986.430724736645         -12614.52701117601        4400.388740176677         4760.876370142772         -7853.948762719906        -1225.809059560218        1986.42577988721          -12614.52214039246        4400.383822648482         4760.872214445172         -7853.949806119734        -1225.807942599024        1986.423434295791         -12614.51991825013        
0.02501902354561025       -1044.569658181716        1604.377002331324         -12755.37762008849        4250.257129504322         4747.873860136132         -8273.420861191928        -1044.567135745257        1604.371691115477         -12755.37216225232        4250.251726686274         4747.869262617399         -8273.42185459031         -1044.565944657142        1604.369177290296         -12755.36966295269        
0.02571346798868035       -861.080240235704         1214.089739851921         -12867.53337155826        4079.30418616199          4715.406905166507         -8683.722265258477        -861.0775581612788        1214.084064656561         -12867.52725743057        4079.298263908963         4715.401824792879         -8683.723171949376        -861.0762940981313        1214.081384220525         -12867.52444882926        
0.02640791243538843       -676.2820388572691        817.2755229059387         -12950.50417816503        3888.222263279352         4663.715481855561         -9082.981313490425        -676.2792017838474        817.2694921607007         -12950.49733426384        3888.215788118572         4663.709875908111         -9082.982089800547        -676.2778671153274        817.2666495106469         -12950.49418229103        
0.02670678384674829       -596.5795180666719        644.9205753151917         -12977.1353153686         3799.983517508484         4635.627776768319         -9250.957821566175        -596.5766164353718        644.9143958081687         -12977.12813382195        3799.976794401386         4635.62193113668          -9250.958526465336        -596.57525243911          644.9114854619307         -12977.12482315146        
0.02700030422056443       -518.3076196857583        474.9239632725383         -12997.94132023811        3709.90348862927          4604.661902781335         -9413.470323926664        -518.3046562541176        474.9176409613871         -12997.93379290774        3709.896516364711         4604.655813736884         -9413.470948863913        -518.3032642319868        474.9146657381568         -12997.93031981295        
0.02738672333725845       -415.3858822797229        250.2509477356404         -13017.22452674322        3586.259255087532         4558.838108506231         -9623.482050539165        -415.3828403202178        250.2444433750146         -13017.21652237195        3586.251946561605         4558.831686791282         -9623.48255431924         -415.381412764078         250.2413856170791         -13017.21282534561        
0.02789797478180844       -279.6781670219943        -48.04248616333405        -13028.53857777628        3414.102837696339         4489.497846124637         -9893.997522011179        -279.6750270210487        -48.04921881714815        -13028.52990343511        3414.095070622615         4489.490962795213         -9893.997835485588        -279.6735552455375        -48.05237975276737        -13028.52589216827        
0.02850556105477153       -119.5423917225617        -403.1723685275013        -13020.92866862102        3197.32834522029          4394.434596235115         -10203.76550961753        -119.5391456450143        -403.1793495935273        -13020.91913949014        3197.320014656749         4394.42713243844          -10203.76554813854        -119.5376262639675        -403.1826222644796        -13020.91472766317        
0.02920000550147961       61.2453855206777          -808.4414707511309        -12984.27094382754        2934.2448643988           4269.389672925633         -10540.91913688107        61.24873600737919         -808.4486980119648        -12984.2603586346         2934.235868451552         4269.381503593734         -10540.9187891316         61.25030187188167         -808.4520805716           -12984.25545239351        
0.02989129837806104       238.0220569987032         -1209.496529748939        -12918.32437736194        2657.218995846682         4128.119717212553         -10857.18867593355        238.0254900271466         -1209.503953141216        -12918.31265659108        2657.209319630962         4128.110801894768         -10857.18785895834        238.027092133445          -1209.507422082332        -12918.30721916008        
0.03058574282476911       411.5702718739249         -1608.208011378455        -12822.78935230309        2364.946856444287         3970.000208919126         -11154.02271598665        411.5737624891826         -1608.215572716401        -12822.77640654187        2364.936484779087         3969.990502050105         -11154.0213337153         411.5753891637205         -1608.219100752945        -12822.77039649878        
0.03128018726783921       580.2758504838021         -2000.960312963762        -12698.33160051405        2059.956613224133         3796.364428289445         -11428.58948611547        580.279369384094          -2000.967942661353        -12698.3173469399         2059.945540947766         3796.353890076557         -11428.58743568293        580.281006962201          -2000.971497264229        -12698.31072591561        
0.03197463171090931       743.3741002881161         -2385.993350823725        -12545.51102997155        1743.613975296774         3607.997420735832         -11679.64657397944        743.3776142418974         -2386.00096856907         -12545.49538860591        1743.602205229329         3607.986014672733         -11679.64374408939        743.3792472486166         -2386.004512250967        -12545.48811951865        
0.03266907615761738       900.1393285473441         -2761.5750546074          -12365.01278207878        1417.345493439709         3405.738681540189         -11906.0593022781         900.1428004404761         -2761.582569140054        -12364.9956771039         1417.333037388753         3405.726375247069         -11906.05557367642        900.1444116083385         -2761.586059342917        -12364.9877247639         
0.03336352060068748       1049.887982286838         -3126.008929793467        -12157.64427473916        1082.632291011721         3190.478543178928         -12106.80583789417        1049.8913712316           -3126.016238811946        -12157.62563587935        1082.619170737223         3190.465309254333         -12106.80108401564        1049.892941546642         -3126.019627853503        -12157.61696762501        
0.03405796504739556       1191.981544246539         -3477.641527905342        -11924.33176438776        741.003509385424          2963.15440159252          -12280.98184498362        1191.984805755095         -3477.648518117208        -11924.31152833896        740.989757505643          2963.140218464108         -12280.97593276971        1191.986314532411         -3477.65175320241         -11924.30211469766        
0.03475240949046565       1325.829175146759         -3814.869802045178        -11666.11643145169        394.0294837394167         2724.746790275034         -12427.80466136527        1325.832261370453         -3814.876349370036        -11666.09454334157        394.0151445615538         2724.731643037695         -12427.79745224764        1325.833686360053         -3814.879372672435        -11666.08435870696        
0.03544685393353575       1450.890116983055         -4136.148292919225        -11384.15001071491        43.31467438196523         2476.275341558491         -12546.61696322849        1450.892977017689         -4136.154262852904        -11384.12642557413        43.29980464372511         2476.259222789568         -12546.60831427009        1450.894294540875         -4136.157011670017        -11384.11544889131        
0.03614129838024382       1566.675812924257         -4439.996165159703        -11079.68995493466        -309.5096278155543        2218.794599187463         -12636.88992260631        1566.678393180334         -4440.001413305562        -11079.66463915869        -309.5249583049554        2218.777509730479         -12636.87968779055        1566.679578296232         -4440.003820291318        -11079.65285460798        
0.03683574282331392       1672.751774415918         -4725.004022135384        -10754.09416040842        -662.7927924928927        1953.389736055227         -12698.22581548134        1672.754019051616         -4725.008394906594        -10754.06709318825        -662.8085003220731        1953.371685764678         -12698.21384713923        1672.755045753323         -4725.01038838367         -10754.05449085709        
0.037530187270022         1768.739163076064         -4989.840498155693        -10408.81525303851        -1014.872511923366        1681.172160682823         -12730.36007486765        1768.741014489387         -4989.843833649084        -10408.78642773867        -1014.888499667655        1681.153169123103         -12730.34622523249        1768.741855927685         -4989.845338000486        -10408.77300427297        
0.03822463171309209       1854.316081740863         -5233.258596808388        -10045.39444293778        -1364.082607750991        1403.275023113147         -12733.16276666491        1854.317481116405         -5233.260725848409        -10045.3638683993         -1364.098763690752        1403.255120204204         -12733.14688954467        1854.318109849532         -5233.261661988995        -10045.34962762325        
0.03891907615616219       1929.218593091328         -5454.101718894046        -9665.454980365148        -1708.760940090987        1120.848659122835         -12706.63946419385        1929.219480996087         -5454.102466242955        -9665.422682111015        -1708.777138070598        1120.827885723774         -12706.62141675024        1929.219869263261         -5454.102752170052        -9665.407635604022        
0.03961352060287027       1993.241420375823         -5651.309384766558        -9270.695201139923        -2047.257397330062        835.0559470309305         -12650.93151352762        1993.241737397355         -5651.308570493741        -9270.661222461222        -2047.273496770664        835.0343554510091         -12650.91115814958        1993.241857413053         -5651.308121913808        -9270.645390081869        
0.04030796504594036       2046.238366893455         -5823.922580208813        -8862.881208339444        -2377.941914341826        547.0676295179901         -12566.31566757513        2046.238054312733         -5823.920021209693        -8862.84561124121         -2377.957760422133        547.0452839424481         -12566.29287383129        2046.237878578272         -5823.918752237048        -8862.829021587779        
0.04100240948901046       2088.122422567996         -5971.088714842109        -8443.839196721983        -2699.212486745741        258.0575951218522         -12453.20308182169        2088.121423058489         -5971.084226494237        -8443.802062708746        -2699.227910765331        258.0345719388807         -12453.17772847243        2088.120924687042         -5971.082050416464        -8443.78475350645         
0.04169685393571854       2118.865557927351         -6092.066155419486        -8015.447444150735        -3009.503139984521        -30.80186118026997        -12312.1376596052         2118.863816271146         -6092.05955336079         -8015.408874833378        -3009.517959922441        -30.82547316525504        -12312.10963665085        2118.862969321922         -6092.056383464068        -8015.390893238975        
0.04239129837878863       2138.498223839085         -6186.228286904286        -7579.628016307497        -3307.291797505054        -318.3447645287834        -12143.7937456938         2138.495687650167         -6186.219388916092        -7579.588133814679        -3307.305818783247        -318.3688640044057        -12143.76295643132        2138.494467467128         -6186.21513936236         -7579.569536630056        
0.04308574282549671       2147.108535710587         -6253.067083541631        -7138.33820485131         -3591.108010959011        -603.4161657751297        -11948.97316667126        2147.105156155024         -6253.055711516501        -7138.297152031045        -3591.12102741567         -603.4406389713117        -11948.93952972885        2147.103539705205         -6253.050298263153        -7138.278005818575        
0.04377264518188895       2144.923537712967         -6291.921075473393        -6698.403887248247        -3856.712651316463        -881.8433719056559        -11731.12861236767        2144.919280081429         -6291.907087079177        -6698.361837630443        -3856.724460850382        -881.8680908137454        -11731.09209558585        2144.917250925841         -6291.900442776506        -6698.34222341329         
0.04446708962495904       2132.092935165135         -6303.382909769928        -6252.147296793652        -4108.605280096534        -1158.631553358032        -11486.51153688629        2132.087750358435         -6303.36611334567         -6252.10442228509         -4108.61564516054         -1158.656383538352        -11486.47206388847        2132.085285251213         -6303.35814729132         -6252.08442039715         
0.04516153406802914       2108.834569648824         -6286.737316920154        -5806.392951434635        -4342.511485692106        -1429.607500113262        -11218.53569239753        2108.828423555801         -6286.71755888255         -5806.349455780215        -4342.520173340785        -1429.632292265297        -11218.49323907923        2108.825506253548         -6286.708198145331        -5806.329161594619        
0.04585597851473722       2075.452492763274         -6241.974018610683        -5363.149619714869        -4557.239257860385        -1693.705798059651        -10928.46928017738        2075.445357455638         -6241.951157718001        -5363.105725906807        -4557.246029441989        -1693.730392046009        -10928.42384504096        2075.441974582971         -6241.940335034345        -5363.0852439462          
0.04655042295780731       2032.299912502666         -6169.210769081809        -4924.416082645373        -4751.683036194365        -1949.894370794158        -10617.68379692154        2032.29176678213          -6169.184678464257        -4924.372031966325        -4751.687649258408        -1949.918596394136        -10617.63540255093        2032.287908092848         -6169.172333199232        -4924.351475472491        
0.0472435743213282        1979.882909875013         -6068.906170151257        -4492.969523861712        -4924.527577461871        -2196.726969948682        -10288.27893279222        1979.873741672174         -6068.876745586428        -4492.925574259555        -4924.529792504882        -2196.750648929036        -10288.22763250345        1979.869401183998         -6068.862827643944        -4492.90506444985         
0.04793801876803627       1918.448878253826         -5941.05867549944         -4069.148399959945        -5075.503690070031        -2434.17260124105         -9940.580998836445        1918.438679296637         -5941.025818503536        -4069.104825435877        -5075.50325904594         -2434.195545130688        -9940.526861522345        1918.433852783525         -5941.010280357483        -4069.08449122908         
0.04863246321110637       1848.571473813051         -5786.329143418456        -3655.678058266586        -5203.455967513892        -2660.853727111698        -9576.826775115216        1848.560245682931         -5786.292781588783        -3655.635146970861        -5203.45264928217         -2660.875741178231        -9576.769902473792        1848.554933533876         -5786.275587888274        -3655.615124114435        
0.04932690765417647       1770.772803860342         -5605.341547171181        -3254.426021442175        -5307.678764773595        -2875.910299438939        -9198.730066004489        1770.760556344827         -5605.301629679923        -3254.384073819029        -5307.672323184233        -2875.931183036758        -9198.67058770716         1770.754762794078         -5605.28275513765         -3254.364504032222        
0.05002135210088454       1685.609216237496         -5398.841879557755        -2867.204827875303        -5387.577519507037        -3078.533912088468        -8808.070383798691        1685.595967492358         -5398.7983786082          -2867.164154696688        -5387.567725784175        -3078.55345994446         -8808.00845788904         1685.589700702653         -5398.777808703248        -2867.145184761956        
0.05071579654395464       1593.66774089008          -5167.695068924872        -2495.76362908256         -5442.672059682654        -3267.970758271047        -8406.684266965338        1593.653517511759         -5167.647981030818        -2495.724549335156        -5442.658694838412        -3267.988761848184        -8406.620080003433        1593.646789616025         -5167.625712631011        -2495.706330119514        
0.05141024099066271       1495.562386601167         -4912.88129754921         -2141.780093960636        -5472.599323810574        -3443.524315734659        -7996.456321521697        1495.547223608788         -4912.83064462276         -2141.742932609317        -5472.582181065522        -3443.540564662704        -7996.390088464648        1495.540050709946         -4912.806686519883        -2141.725618026371        
0.05210468543373281       1391.930323377197         -4635.491738046967        -1806.852661984985        -5477.115478728329        -3604.557748911822        -7579.310035846359        1391.914264104866         -4635.437568283098        -1806.817747637128        -5477.094365913892        -3604.572032473389        -7579.241999658161        1391.906666234117         -4635.411941635685        -1806.801493560926        
0.05279912987680291       1283.427978577768         -4336.723747546085        -1492.493203549213        -5456.097411606311        -3750.496028350611        -7157.198454302373        1283.41107447919          -4336.666136096174        -1492.46086604526         -5456.072153523806        -3750.50813700975         -7157.128885289962        1283.403075513677         -4336.638874776419        -1492.445829187503        
0.05349357432351098       1170.7270659981           -4017.875527651522        -1200.120096712613        -5409.543616320518        -3880.827746953702        -6732.094718613152        1170.709376367491         -4017.814577081715        -1200.090664669132        -5409.514057031074        -3880.837473912727        -6732.023913489649        1170.701003909194         -4017.785727924666        -1200.07700143154         
0.05418801876658108       1054.510580477039         -3680.34030157291         -931.0517783782213        -5337.57445009915         -3995.106648112792        -6305.982577288788        1054.492172091409         -3680.276142107882        -931.0255767093639        -5337.540455119674        -3995.11379088267         -6305.910857969882        1054.483457309379         -3680.245765062714        -931.0134420223844        
0.05488246320965118       935.468777729921          -3325.600030847229        -686.5007831107482        -5240.431782316228        -4092.95285249468         -5880.846887921578        935.4497244191061         -3325.532820402997        -686.4781305524301        -5240.393240698106        -4092.957214463571        -5880.774600066281        935.4407018577327         -3325.500988587399        -686.4676767107978        
0.05557690765635925       814.2951696872723         -2955.218702866051        -467.5682956006136        -5118.47804132786         -4174.053784832669        -5458.664162645158        814.2755518386618         -2955.148626877893        -467.5495022591571        -5118.434867597587        -4174.055176817816        -5458.591673956501        814.2662591948617         -2955.115426537503        -467.5408777638096        
0.05627135209942935       691.6825557437462         -2570.835241750155        -275.2392470044048        -4972.194662511914        -4238.164818551805        -5041.393230541546        691.662459748517          -2570.762512802901        -275.2246119481556        -4972.146798456124        -4238.163060321155        -5041.32092884586         691.6529376206697         -2570.728043178065        -275.2179603626334        
0.05696238263408304       568.9262990179556         -2176.133378853614        -111.1199865564141        -4803.072694294493        -4284.921038962926        -4632.963872369301        568.9058183324439         -2176.058247360093        -111.1097729451206        -4803.020133799897        -4284.915977432275        -4632.892159561266        568.8961107499711         -2176.022625856993        -111.1052210736692        
0.05765682707715314       445.4904711601608         -1768.972006393667        25.67387159553414         -4610.150436555736        -4314.676751969102        -4231.228941459479        445.4697001695981         -1768.894724769105        25.6793725112251          -4610.093157286043        -4314.668213220133        -4231.158240893918        445.4598516467112         -1768.858069821682        25.68168423900599         
0.05835127152386121       322.6478760143186         -1353.089912247968        133.6503811713209         -4395.028571616462        -4327.118563247303        -3840.076217406593        322.6269152952812         -1353.010770313454        133.6509171420844         -4394.966605932973        -4327.106402488158        -3840.006963789808        322.6169733791211         -1352.973218394999        133.6508665449288         
0.05904571596693131       201.0504149911543         -930.3482447069514        212.3267656797584         -4158.63733499136         -4322.274111433517        -3461.304192082778        201.0293684582738         -930.2675561171578        212.3221044033766         -4158.570747841381        -4322.258198385198        -3461.236830766124        201.0193823681583         -930.2292552821069        212.3195785278988         
0.05974016041363939       81.33079354572936         -502.6432148600948        261.3524761767654         -3902.010005193807        -4300.23808002943         -3096.650023171673        81.30976770110971         -502.5613158433993        261.3424072908142         -3901.938894945458        -4300.218300148666        -3096.585007421877        81.29978797750834         -502.5224251632549        261.3373033863606         
0.06043460485670948       -35.90076296668613        -71.89747957469383        280.5106292767313         -3626.278215594714        -4261.171251448992        -2747.781644676408        -35.92165980535576        -71.81472751370858        280.4949662342148         -3626.2027146576          -4261.147507070806        -2747.719432838196        -35.931581663801          -71.77541643301183        280.4871926766392         
0.06112904929977958       -150.0596320957831        359.9485696083786         269.7188492096392         -3332.666819891624        -4205.299358098853        -2416.290265205525        -150.0802905825872        360.0317977487484         269.6974310272606         -3332.587095117861        -4205.271569493691        -2416.231317773554        -150.0901024911996        360.0713501333653         269.6869081859878         
0.06182349374648766       -260.5897101729907        790.9456232377718         229.0295207966621         -3022.488343862321        -4132.911696580925        -2103.683225484387        -260.6100207300711        791.0289326261901         229.0022136650886         -3022.404596722875        -4132.879802921531        -2103.628002102162        -260.6196703963831        791.0685383604596         228.9888747076915         
0.06251793818955775       -366.9661376798009        1219.144297568119         158.6294544802894         -2697.137042274258        -4044.359556692233        -1811.377284091738        -366.9859912961877        1219.227277356602         158.5961532267591         -2697.04950880713         -4044.323516925818        -1811.326240495267        -366.9954266011035        1219.266740491764         158.5799448557167         
0.06321238263262785       -468.6978040173833        1642.603994586068         58.83897058948475         -2358.082591287512        -3940.054449712782        -1540.692324245987        -468.7170930434589        1642.686219881669         58.7995999838767          -2357.991541814896        -3940.014243334368        -1540.645909170419        -468.726262421837         1642.725337400232         58.78048310070142         
